,path,filename,split_filename,original_filename,new_filename,safe_to_walk,roadway_width,crosswalk,crosswalk_signal,traffic_light,car,scooter,bike,other_obstacles,no_obstacle_in_crosswalk,weather,subset
272,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_99.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_99.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_99,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_99.jpg,000294.jpg,0,11.5,1,0,2,0,1,0,0,0,0,train
273,V_pic/IMG_7730.jpg,IMG_7730.jpg,IMG_7730,IMG_7730.jpeg,000295.jpg,1,10.9,1,1,1,0,0,0,0,1,1,train
274,V_pic/IMG_3967.jpg,IMG_3967.jpg,IMG_3967,IMG_3967.HEIC,000296.jpg,1,23.0,1,1,1,0,0,0,0,1,1,val
275,V_pic/IMG_3973.jpg,IMG_3973.jpg,IMG_3973,IMG_3973.HEIC,000297.jpg,1,11.0,1,1,2,0,0,0,0,1,0,train
276,V_pic/IMG_20210610_131417.jpg,IMG_20210610_131417.jpg,IMG_20210610_131417,IMG_20210610_131417.jpg,000298.jpg,1,17.3,1,1,2,0,0,0,0,1,0,train
277,V_pic/IMG_4013.jpg,IMG_4013.jpg,IMG_4013,IMG_4013.HEIC,000299.jpg,1,34.8,1,1,1,0,0,0,0,1,0,train
278,V_pic/IMG_3768.jpg,IMG_3768.jpg,IMG_3768,IMG_3768.HEIC,000300.jpg,0,10.0,1,0,0,0,0,0,0,1,1,train
279,V_pic/IMG_3998.jpg,IMG_3998.jpg,IMG_3998,IMG_3998.HEIC,000301.jpg,1,23.0,1,1,1,0,0,0,0,1,0,train
280,V_pic/IMG_3813.jpg,IMG_3813.jpg,IMG_3813,IMG_3813.jpg,000302.jpg,1,20.0,1,1,2,0,0,0,0,1,1,train
281,V_pic/IMG_8007.jpg,IMG_8007.jpg,IMG_8007,IMG_8007.HEIC,000303.jpg,0,7.3,1,0,2,0,0,0,0,1,0,val
282,V_pic/IMG_8013.jpg,IMG_8013.jpg,IMG_8013,IMG_8013.HEIC,000304.jpg,0,8.4,1,1,2,1,0,0,0,0,0,train
283,V_pic/IMG_7877.jpg,IMG_7877.jpg,IMG_7877,IMG_7877.HEIC,000305.jpg,0,16.1,1,2,2,0,0,0,0,1,0,train
284,V_pic/IMG_20210608_153013.jpg,IMG_20210608_153013.jpg,IMG_20210608_153013,IMG_20210608_153013.jpg,000306.jpg,0,31.6,1,1,1,1,1,0,0,0,0,train
285,V_pic/IMG_20210607_202252.jpg,IMG_20210607_202252.jpg,IMG_20210607_202252,IMG_20210607_202252.jpg,000307.jpg,1,20.0,1,1,1,0,0,0,0,1,2,train
286,V_pic/IMG_7863.jpg,IMG_7863.jpg,IMG_7863,IMG_7863.HEIC,000308.jpg,1,25.8,1,1,0,0,0,0,0,1,0,val
287,V_pic/IMG_3393.jpg,IMG_3393.jpg,IMG_3393,IMG_3393.HEIC,000309.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
288,V_pic/IMG_3387.jpg,IMG_3387.jpg,IMG_3387,IMG_3387.HEIC,000310.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
289,V_pic/IMG_7888.jpg,IMG_7888.jpg,IMG_7888,IMG_7888.HEIC,000311.jpg,1,7.2,1,1,1,0,0,0,0,1,0,train
290,V_pic/IMG_3350.jpg,IMG_3350.jpg,IMG_3350,IMG_3350.HEIC,000312.jpg,0,23.8,1,0,0,1,1,0,0,0,1,train
291,V_pic/IMG_3344.jpg,IMG_3344.jpg,IMG_3344,IMG_3344.HEIC,000313.jpg,0,23.8,1,0,0,1,0,0,0,0,1,train
292,V_pic/IMG_3345.jpg,IMG_3345.jpg,IMG_3345,IMG_3345.HEIC,000314.jpg,0,23.8,1,0,0,0,0,0,0,1,1,train
293,V_pic/IMG_7889.jpg,IMG_7889.jpg,IMG_7889,IMG_7889.HEIC,000315.jpg,0,26.1,1,0,0,0,0,0,0,1,0,train
294,V_pic/IMG_3351.jpg,IMG_3351.jpg,IMG_3351,IMG_3351.HEIC,000316.jpg,0,23.8,1,0,0,1,0,0,0,0,1,train
295,V_pic/IMG_3386.jpg,IMG_3386.jpg,IMG_3386,IMG_3386.HEIC,000317.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
296,V_pic/IMG_20210604_151440.jpg,IMG_20210604_151440.jpg,IMG_20210604_151440,IMG_20210604_151440.jpg,000318.jpg,1,16.6,1,1,1,0,0,0,0,1,1,train
297,V_pic/IMG_20210607_202509.jpg,IMG_20210607_202509.jpg,IMG_20210607_202509,IMG_20210607_202509.jpg,000319.jpg,1,18.5,1,1,2,0,0,0,0,1,2,train
298,V_pic/IMG_20210608_155339.jpg,IMG_20210608_155339.jpg,IMG_20210608_155339,IMG_20210608_155339.jpg,000320.jpg,1,32.2,1,1,1,0,0,0,0,1,0,train
299,V_pic/IMG_20210608_153748.jpg,IMG_20210608_153748.jpg,IMG_20210608_153748,IMG_20210608_153748.jpg,000321.jpg,0,9.2,1,1,2,1,0,0,0,0,0,train
300,V_pic/IMG_20210608_154027.jpg,IMG_20210608_154027.jpg,IMG_20210608_154027,IMG_20210608_154027.jpg,000322.jpg,0,33.4,1,1,1,1,0,0,0,0,0,train
301,V_pic/IMG_20210604_153525.jpg,IMG_20210604_153525.jpg,IMG_20210604_153525,IMG_20210604_153525.jpg,000323.jpg,1,16.6,1,1,2,0,0,0,0,1,1,train
302,V_pic/IMG_20210608_153006.jpg,IMG_20210608_153006.jpg,IMG_20210608_153006,IMG_20210608_153006.jpg,000324.jpg,0,31.6,1,1,1,1,0,0,0,0,0,train
303,V_pic/IMG_7862.jpg,IMG_7862.jpg,IMG_7862,IMG_7862.HEIC,000325.jpg,0,25.4,1,0,2,1,0,0,0,0,0,train
304,V_pic/IMG_7876.jpg,IMG_7876.jpg,IMG_7876,IMG_7876.HEIC,000326.jpg,0,11.8,1,0,0,0,0,0,0,1,0,train
305,V_pic/IMG_3621.jpg,IMG_3621.jpg,IMG_3621,IMG_3621.JPG,000327.jpg,0,19.6,1,1,2,0,0,0,0,1,1,train
306,V_pic/IMG_8012.jpg,IMG_8012.jpg,IMG_8012,IMG_8012.HEIC,000328.jpg,0,25.8,1,0,0,1,0,0,0,0,0,train
307,V_pic/IMG_8006.jpg,IMG_8006.jpg,IMG_8006,IMG_8006.HEIC,000329.jpg,1,14.0,1,1,0,0,0,0,0,1,0,train
308,V_pic/IMG_3806.jpg,IMG_3806.jpg,IMG_3806,IMG_3806.JPG,000330.jpg,1,22.5,1,1,0,0,0,0,0,1,1,train
309,V_pic/IMG_20210610_131238.jpg,IMG_20210610_131238.jpg,IMG_20210610_131238,IMG_20210610_131238.jpg,000331.jpg,1,36.3,1,1,0,0,0,0,0,1,0,train
310,V_pic/IMG_20210607_202051.jpg,IMG_20210607_202051.jpg,IMG_20210607_202051,IMG_20210607_202051.jpg,000332.jpg,0,18.5,1,1,2,0,0,0,1,0,2,train
311,V_pic/IMG_3812.jpg,IMG_3812.jpg,IMG_3812,IMG_3812.jpg,000333.jpg,1,26.7,1,1,2,0,0,0,0,1,1,train
312,V_pic/IMG_3999.jpg,IMG_3999.jpg,IMG_3999,IMG_3999.HEIC,000334.jpg,1,23.0,1,1,1,0,0,0,0,1,0,train
313,V_pic/IMG_3769.jpg,IMG_3769.jpg,IMG_3769,IMG_3769.HEIC,000335.jpg,1,10.0,1,1,1,0,0,0,0,1,1,test
314,V_pic/IMG_4012.jpg,IMG_4012.jpg,IMG_4012,IMG_4012.HEIC,000336.jpg,0,34.8,1,2,2,0,1,0,0,0,0,train
315,V_pic/IMG_20210604_153653.jpg,IMG_20210604_153653.jpg,IMG_20210604_153653,IMG_20210604_153653.jpg,000337.jpg,1,31.2,1,1,0,0,0,0,0,1,1,train
1092,V_pic/IMG_3972.jpg,IMG_3972.jpg,IMG_3972,IMG_3972.HEIC,000338.jpg,0,11.0,1,1,2,0,1,0,0,0,1,reserved
316,V_pic/IMG_20210607_202131.jpg,IMG_20210607_202131.jpg,IMG_20210607_202131,IMG_20210607_202131.jpg,000339.jpg,1,20.0,1,1,1,0,0,0,0,1,2,train
317,V_pic/IMG_20210610_130720.jpg,IMG_20210610_130720.jpg,IMG_20210610_130720,IMG_20210610_130720.jpg,000340.jpg,1,36.3,1,1,0,0,0,0,0,1,0,train
318,V_pic/IMG_3966.jpg,IMG_3966.jpg,IMG_3966,IMG_3966.HEIC,000341.jpg,1,23.0,1,1,1,0,0,0,0,1,1,train
319,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_98.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_98.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_98,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_98.jpg,000342.jpg,1,25.0,1,1,2,0,0,0,0,1,0,train
320,V_pic/IMG_7731.jpg,IMG_7731.jpg,IMG_7731,IMG_7731.jpeg,000343.jpg,0,10.9,1,1,1,0,1,0,0,0,1,train
321,V_pic/IMG_7725.jpg,IMG_7725.jpg,IMG_7725,IMG_7725.jpeg,000344.jpg,1,6.7,1,1,1,0,0,0,0,1,1,train
1093,V_pic/S__72155186.jpg,S__72155186.jpg,S__72155186,S__72155186.jpg,000345.jpg,0,16.4,1,0,2,0,1,0,0,0,0,reserved
322,V_pic/IMG_7719.jpg,IMG_7719.jpg,IMG_7719,IMG_7719.jpeg,000346.jpg,1,19.2,1,1,1,0,0,0,0,1,1,test
323,V_pic/S__72155179.jpg,S__72155179.jpg,S__72155179,S__72155179.jpg,000347.jpg,1,16.4,1,1,2,0,0,0,0,1,0,train
324,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_67.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_67.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_67,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_67.jpg,000348.jpg,1,14.7,1,1,2,0,0,0,0,1,0,train
325,V_pic/IMG_7916.jpg,IMG_7916.jpg,IMG_7916,IMG_7916.HEIC,000349.jpg,0,29.8,1,0,0,1,0,0,0,0,0,test
326,V_pic/IMG_7902.jpg,IMG_7902.jpg,IMG_7902,IMG_7902.HEIC,000350.jpg,0,11.1,1,0,2,0,0,0,0,1,0,train
1094,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_73.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_73.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_73,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_73.jpg,000351.jpg,0,4.4,1,2,2,0,0,0,0,1,0,reserved
327,V_pic/IMG_7914.jpg,IMG_7914.jpg,IMG_7914,IMG_7914.HEIC,000352.jpg,0,7.1,1,2,2,0,0,0,0,1,0,train
328,V_pic/IMG_20210607_202331.jpg,IMG_20210607_202331.jpg,IMG_20210607_202331,IMG_20210607_202331.jpg,000353.jpg,1,18.5,1,1,2,0,0,0,0,1,2,train
329,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_65.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_65.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_65,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_65.jpg,000354.jpg,1,4.4,1,2,2,0,0,0,0,1,0,train
330,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_71.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_71.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_71,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_71.jpg,000355.jpg,0,14.7,1,1,0,1,0,0,0,0,0,train
331,V_pic/IMG_7900.jpg,IMG_7900.jpg,IMG_7900,IMG_7900.HEIC,000356.jpg,0,26.1,1,0,0,0,0,0,0,1,0,train
1095,V_pic/IMG_7928.jpg,IMG_7928.jpg,IMG_7928,IMG_7928.HEIC,000357.jpg,0,25.5,1,0,2,1,0,0,0,0,0,reserved
332,V_pic/IMG_20210609_162921.jpg,IMG_20210609_162921.jpg,IMG_20210609_162921,IMG_20210609_162921.jpg,000358.jpg,1,14.4,1,1,2,0,0,0,0,1,0,train
333,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_59.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_59.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_59,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_59.jpg,000359.jpg,0,17.8,1,2,2,0,0,0,0,1,0,train
334,V_pic/IMG_20210607_201823.jpg,IMG_20210607_201823.jpg,IMG_20210607_201823,IMG_20210607_201823.jpg,000360.jpg,0,18.3,1,0,2,1,0,0,0,0,2,train
335,V_pic/IMG_7733.jpg,IMG_7733.jpg,IMG_7733,IMG_7733.jpeg,000361.jpg,0,6.7,1,0,0,0,0,0,0,1,1,train
336,V_pic/IMG_7727.jpg,IMG_7727.jpg,IMG_7727,IMG_7727.jpeg,000362.jpg,0,6.7,1,1,1,1,0,0,0,0,1,train
337,V_pic/IMG_3970.jpg,IMG_3970.jpg,IMG_3970,IMG_3970.HEIC,000363.jpg,1,11.0,1,2,2,0,0,0,0,1,0,val
338,V_pic/IMG_3964.jpg,IMG_3964.jpg,IMG_3964,IMG_3964.HEIC,000364.jpg,1,6.5,1,1,0,0,0,1,0,1,0,train
339,V_pic/IMG_4010.jpg,IMG_4010.jpg,IMG_4010,IMG_4010.HEIC,000365.jpg,1,14.9,1,1,2,0,0,0,0,1,0,train
340,V_pic/IMG_4038.jpg,IMG_4038.jpg,IMG_4038,IMG_4038.HEIC,000366.jpg,0,26.5,1,0,0,1,0,0,0,0,0,train
341,V_pic/IMG_3804.jpg,IMG_3804.jpg,IMG_3804,IMG_3804.HEIC,000367.jpg,0,22.5,1,2,1,0,0,0,0,1,1,train
342,V_pic/IMG_20210608_155105.jpg,IMG_20210608_155105.jpg,IMG_20210608_155105,IMG_20210608_155105.jpg,000368.jpg,1,11.2,1,1,2,0,0,0,0,1,0,train
343,V_pic/IMG_3810.jpg,IMG_3810.jpg,IMG_3810,IMG_3810.JPG,000369.jpg,1,22.5,1,2,0,0,0,0,0,1,1,train
344,V_pic/IMG_20210604_153725.jpg,IMG_20210604_153725.jpg,IMG_20210604_153725,IMG_20210604_153725.jpg,000370.jpg,1,31.2,1,1,1,0,0,0,0,1,1,val
345,V_pic/IMG_8010.jpg,IMG_8010.jpg,IMG_8010,IMG_8010.HEIC,000371.jpg,1,8.4,1,1,2,0,0,0,0,1,0,train
346,V_pic/IMG_3637.jpg,IMG_3637.jpg,IMG_3637,IMG_3637.HEIC,000372.jpg,0,21.0,1,0,0,1,1,0,0,0,1,train
347,V_pic/IMG_8004.jpg,IMG_8004.jpg,IMG_8004,IMG_8004.HEIC,000373.jpg,1,14.0,1,1,0,0,0,0,0,1,0,train
348,V_pic/IMG_7860.jpg,IMG_7860.jpg,IMG_7860,IMG_7860.HEIC,000374.jpg,1,30.1,1,1,1,0,0,0,0,1,0,train
349,V_pic/IMG_20210608_153010.jpg,IMG_20210608_153010.jpg,IMG_20210608_153010,IMG_20210608_153010.jpg,000375.jpg,0,31.6,1,1,1,1,0,0,0,0,0,val
350,V_pic/IMG_7874.jpg,IMG_7874.jpg,IMG_7874,IMG_7874.HEIC,000376.jpg,0,21.8,1,1,1,1,0,0,0,0,0,train
351,V_pic/IMG_3384.jpg,IMG_3384.jpg,IMG_3384,IMG_3384.HEIC,000377.jpg,0,6.6,1,0,2,0,0,0,0,1,1,train
352,V_pic/IMG_3390.jpg,IMG_3390.jpg,IMG_3390,IMG_3390.JPG,000378.jpg,0,21.5,1,2,1,1,0,0,0,0,1,train
353,V_pic/IMG_20210609_162841.jpg,IMG_20210609_162841.jpg,IMG_20210609_162841,IMG_20210609_162841.jpg,000379.jpg,0,14.4,1,0,2,0,1,0,0,0,0,train
354,V_pic/IMG_7848.jpg,IMG_7848.jpg,IMG_7848,IMG_7848.HEIC,000380.jpg,1,25.4,1,1,1,0,0,0,0,1,0,train
355,V_pic/IMG_3409.jpg,IMG_3409.jpg,IMG_3409,IMG_3409.JPG,000381.jpg,0,15.1,1,0,0,1,0,0,0,0,1,test
356,V_pic/IMG_3347.jpg,IMG_3347.jpg,IMG_3347,IMG_3347.HEIC,000382.jpg,1,23.8,1,1,1,0,0,0,0,1,1,train
357,V_pic/IMG_3353.jpg,IMG_3353.jpg,IMG_3353,IMG_3353.HEIC,000383.jpg,0,15.0,1,2,2,0,0,0,0,1,1,train
358,V_pic/IMG_3346.jpg,IMG_3346.jpg,IMG_3346,IMG_3346.HEIC,000384.jpg,1,23.8,1,1,1,0,0,0,0,1,1,train
359,V_pic/IMG_3391.jpg,IMG_3391.jpg,IMG_3391,IMG_3391.JPG,000385.jpg,0,21.5,1,1,1,1,0,0,0,0,1,train
1096,V_pic/IMG_7849.jpg,IMG_7849.jpg,IMG_7849,IMG_7849.HEIC,000386.jpg,0,25.4,1,1,1,1,0,0,0,0,0,reserved
360,V_pic/IMG_20210608_153039.jpg,IMG_20210608_153039.jpg,IMG_20210608_153039,IMG_20210608_153039.jpg,000387.jpg,1,31.6,1,1,2,0,0,0,0,1,0,train
361,V_pic/IMG_3385.jpg,IMG_3385.jpg,IMG_3385,IMG_3385.HEIC,000388.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
362,V_pic/IMG_7875.jpg,IMG_7875.jpg,IMG_7875,IMG_7875.HEIC,000389.jpg,0,21.8,1,1,1,1,0,0,0,0,0,train
363,V_pic/IMG_7861.jpg,IMG_7861.jpg,IMG_7861,IMG_7861.HEIC,000390.jpg,0,14.3,1,0,1,0,0,0,0,1,0,train
1097,V_pic/IMG_20210607_202522.jpg,IMG_20210607_202522.jpg,IMG_20210607_202522,IMG_20210607_202522.jpg,000391.jpg,0,18.5,1,1,2,0,1,0,0,0,2,reserved
364,V_pic/IMG_3636.jpg,IMG_3636.jpg,IMG_3636,IMG_3636.HEIC,000392.jpg,0,19.6,1,0,2,1,0,0,0,0,1,train
365,V_pic/IMG_8005.jpg,IMG_8005.jpg,IMG_8005,IMG_8005.HEIC,000393.jpg,0,14.0,1,1,0,0,1,0,0,0,0,train
366,V_pic/IMG_8011.jpg,IMG_8011.jpg,IMG_8011,IMG_8011.HEIC,000394.jpg,1,8.4,1,1,2,0,0,0,0,1,0,train
367,V_pic/IMG_8039.jpg,IMG_8039.jpg,IMG_8039,IMG_8039.HEIC,000395.jpg,0,32.2,1,0,0,0,0,0,1,0,0,train
368,V_pic/IMG_20210604_151641.jpg,IMG_20210604_151641.jpg,IMG_20210604_151641,IMG_20210604_151641.jpg,000396.jpg,1,31.9,1,1,0,0,0,0,0,1,1,val
369,V_pic/IMG_4039.jpg,IMG_4039.jpg,IMG_4039,IMG_4039.HEIC,000397.jpg,0,26.5,1,0,2,0,0,0,0,1,0,train
1098,V_pic/IMG_4011.jpg,IMG_4011.jpg,IMG_4011,IMG_4011.HEIC,000398.jpg,0,14.9,1,0,2,0,0,0,0,1,0,reserved
370,V_pic/IMG_3959.jpg,IMG_3959.jpg,IMG_3959,IMG_3959.HEIC,000399.jpg,1,23.0,1,1,1,0,0,0,0,1,1,train
371,V_pic/IMG_20210608_155058.jpg,IMG_20210608_155058.jpg,IMG_20210608_155058,IMG_20210608_155058.jpg,000400.jpg,0,32.2,1,0,2,0,0,0,0,1,0,train
372,V_pic/IMG_20210608_153401.jpg,IMG_20210608_153401.jpg,IMG_20210608_153401,IMG_20210608_153401.jpg,000401.jpg,0,10.3,1,0,2,0,0,0,0,1,0,train
373,V_pic/IMG_20210607_202126.jpg,IMG_20210607_202126.jpg,IMG_20210607_202126,IMG_20210607_202126.jpg,000402.jpg,1,20.0,1,1,1,0,0,0,0,1,2,train
374,V_pic/IMG_3971.jpg,IMG_3971.jpg,IMG_3971,IMG_3971.HEIC,000403.jpg,1,11.0,1,1,1,0,0,0,0,1,0,train
375,V_pic/IMG_7726.jpg,IMG_7726.jpg,IMG_7726,IMG_7726.jpeg,000404.jpg,0,6.7,1,1,1,1,0,0,0,0,1,train
376,V_pic/IMG_7732.jpg,IMG_7732.jpg,IMG_7732,IMG_7732.jpeg,000405.jpg,1,10.9,1,1,1,0,0,0,0,1,1,train
1099,V_pic/IMG_20210609_164404.jpg,IMG_20210609_164404.jpg,IMG_20210609_164404,IMG_20210609_164404.jpg,000406.jpg,0,37.7,1,0,1,0,0,0,0,1,0,reserved
1100,V_pic/IMG_3568.jpg,IMG_3568.jpg,IMG_3568,IMG_3568.HEIC,000407.jpg,0,13.2,1,1,2,1,0,0,0,0,0,reserved
377,V_pic/IMG_7929.jpg,IMG_7929.jpg,IMG_7929,IMG_7929.HEIC,000408.jpg,0,10.8,1,2,2,0,0,0,0,1,0,train
378,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_58.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_58.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_58,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_58.jpg,000409.jpg,0,29.4,1,1,2,1,0,0,0,0,0,train
379,V_pic/IMG_20210607_202324.jpg,IMG_20210607_202324.jpg,IMG_20210607_202324,IMG_20210607_202324.jpg,000410.jpg,0,20.7,1,0,0,0,0,0,0,1,2,train
380,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_70.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_70.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_70,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_70.jpg,000411.jpg,0,7.8,1,0,2,0,0,0,0,1,0,train
381,V_pic/IMG_20210608_153603.jpg,IMG_20210608_153603.jpg,IMG_20210608_153603,IMG_20210608_153603.jpg,000412.jpg,0,32.6,1,0,0,1,0,0,0,0,0,train
382,V_pic/IMG_7901.jpg,IMG_7901.jpg,IMG_7901,IMG_7901.HEIC,000413.jpg,1,26.1,1,1,1,0,0,0,0,1,0,train
383,V_pic/IMG_7915.jpg,IMG_7915.jpg,IMG_7915,IMG_7915.HEIC,000414.jpg,1,7.1,1,1,2,0,0,0,0,1,0,val
384,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_64.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_64.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_64,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_64.jpg,000415.jpg,0,4.4,1,2,2,1,0,0,0,0,0,train
385,V_pic/IMG_7939.jpg,IMG_7939.jpg,IMG_7939,IMG_7939.HEIC,000416.jpg,0,18.6,1,1,1,1,0,0,0,0,0,train
386,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_48.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_48.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_48,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_48.jpg,000417.jpg,0,10.7,1,2,2,0,0,0,0,1,0,test
1101,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_60.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_60.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_60,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_60.jpg,000418.jpg,0,29.4,1,2,2,0,0,0,0,1,0,reserved
387,V_pic/IMG_20210609_162918.jpg,IMG_20210609_162918.jpg,IMG_20210609_162918,IMG_20210609_162918.jpg,000419.jpg,1,14.4,1,1,2,0,0,0,0,1,0,train
388,V_pic/IMG_7911.jpg,IMG_7911.jpg,IMG_7911,IMG_7911.HEIC,000420.jpg,1,25.5,1,1,1,0,0,0,0,1,0,train
389,V_pic/IMG_7905.jpg,IMG_7905.jpg,IMG_7905,IMG_7905.HEIC,000421.jpg,1,27.8,1,1,1,0,0,0,0,1,0,val
390,V_pic/IMG_20210608_153607.jpg,IMG_20210608_153607.jpg,IMG_20210608_153607,IMG_20210608_153607.jpg,000422.jpg,0,32.6,1,0,0,0,0,0,0,1,0,train
1102,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_74.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_74.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_74,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_74.jpg,000423.jpg,0,4.4,1,2,2,0,0,0,0,1,0,reserved
391,V_pic/IMG_7736.jpg,IMG_7736.jpg,IMG_7736,IMG_7736.jpeg,000424.jpg,0,10.9,1,0,0,1,0,0,0,0,1,train
392,V_pic/IMG_7722.jpg,IMG_7722.jpg,IMG_7722,IMG_7722.jpeg,000425.jpg,1,19.2,1,1,1,0,0,0,0,1,1,train
393,V_pic/IMG_3949.jpg,IMG_3949.jpg,IMG_3949,IMG_3949.HEIC,000426.jpg,0,23.0,1,0,2,1,0,0,0,0,1,train
394,V_pic/IMG_3785.jpg,IMG_3785.jpg,IMG_3785,IMG_3785.JPG,000427.jpg,1,26.7,1,1,1,0,0,0,0,1,1,train
395,V_pic/IMG_20210607_202122.jpg,IMG_20210607_202122.jpg,IMG_20210607_202122,IMG_20210607_202122.jpg,000428.jpg,1,20.0,1,1,1,0,0,0,0,1,2,train
396,V_pic/IMG_3961.jpg,IMG_3961.jpg,IMG_3961,IMG_3961.HEIC,000429.jpg,0,6.5,1,0,2,0,0,0,0,1,0,train
397,V_pic/IMG_20210608_152928.jpg,IMG_20210608_152928.jpg,IMG_20210608_152928,IMG_20210608_152928.jpg,000430.jpg,0,31.6,1,0,0,1,0,0,0,0,0,train
398,V_pic/IMG_4029.jpg,IMG_4029.jpg,IMG_4029,IMG_4029.HEIC,000431.jpg,1,26.5,1,1,2,0,0,0,0,1,0,train
399,V_pic/IMG_4015.jpg,IMG_4015.jpg,IMG_4015,IMG_4015.HEIC,000432.jpg,1,15.2,1,1,2,0,0,0,0,1,0,train
400,V_pic/IMG_20210608_153559.jpg,IMG_20210608_153559.jpg,IMG_20210608_153559,IMG_20210608_153559.jpg,000433.jpg,0,32.6,1,0,0,0,0,0,0,1,0,train
401,V_pic/IMG_3829.jpg,IMG_3829.jpg,IMG_3829,IMG_3829.jpg,000434.jpg,1,15.1,1,1,2,0,0,0,0,1,1,train
402,V_pic/IMG_20210608_155114.jpg,IMG_20210608_155114.jpg,IMG_20210608_155114,IMG_20210608_155114.jpg,000435.jpg,1,11.2,1,1,2,0,0,0,0,1,0,train
403,V_pic/IMG_3815.jpg,IMG_3815.jpg,IMG_3815,IMG_3815.jpg,000436.jpg,0,19.6,1,1,2,0,1,0,0,0,1,train
404,V_pic/IMG_8015.jpg,IMG_8015.jpg,IMG_8015,IMG_8015.HEIC,000437.jpg,0,25.8,1,0,1,0,0,0,0,1,0,val
405,V_pic/IMG_8001.jpg,IMG_8001.jpg,IMG_8001,IMG_8001.HEIC,000438.jpg,0,19.7,1,2,1,0,0,0,0,1,0,train
406,V_pic/IMG_8029.jpg,IMG_8029.jpg,IMG_8029,IMG_8029.HEIC,000439.jpg,0,33.7,1,1,0,1,0,0,0,0,0,val
